id,priority_date,cite_number
KR-20190128533-A,08/05/2018,
KR-20200006845-A,11/07/2018,3.0
KR-20200006262-A,10/07/2018,
KR-20200006274-A,10/07/2018,
KR-20200006265-A,10/07/2018,
KR-20200005712-A,08/07/2018,
KR-20200004205-A,03/07/2018,
KR-20200001211-A,27/06/2018,
KR-20190139451-A,08/06/2018,
KR-20190138926-A,07/06/2018,
KR-20190138940-A,07/06/2018,
KR-20190138936-A,07/06/2018,
KR-20190136704-A,31/05/2018,
KR-20190136674-A,31/05/2018,
KR-20190129305-A,10/05/2018,
KR-20190121964-A,19/04/2018,
KR-20190076813-A,16/03/2018,
KR-20190107009-A,31/01/2017,
KR-20190091600-A,29/01/2018,
KR-20190088193-A,18/01/2018,
KR-20190083278-A,03/01/2018,
KR-20190083287-A,03/01/2018,
KR-20190083285-A,03/01/2018,
KR-20190083276-A,03/01/2018,
KR-20190083277-A,03/01/2018,
KR-20190083065-A,03/01/2018,
KR-20190083069-A,03/01/2018,
KR-20190083072-A,03/01/2018,
KR-20190083066-A,03/01/2018,
KR-20190083283-A,03/01/2018,
KR-20190083281-A,03/01/2018,
KR-20190083098-A,03/01/2018,
KR-20190083076-A,03/01/2018,
KR-20190082556-A,02/01/2018,
KR-20190082628-A,02/01/2018,
KR-20190082641-A,02/01/2018,
KR-20190082638-A,02/01/2018,
KR-20190082619-A,02/01/2018,
KR-20190082625-A,02/01/2018,
KR-20190082554-A,02/01/2018,
KR-20190082626-A,02/01/2018,
KR-20190082639-A,02/01/2018,
KR-20190082622-A,02/01/2018,
KR-20190082370-A,30/12/2017,
KR-20190082420-A,30/12/2017,
KR-20190082377-A,30/12/2017,
KR-20190082378-A,30/12/2017,
KR-20190082416-A,30/12/2017,
KR-20190082365-A,30/12/2017,
KR-20190082372-A,30/12/2017,
KR-20190082397-A,30/12/2017,
KR-20190082373-A,30/12/2017,
KR-20190082386-A,30/12/2017,
KR-20190082376-A,30/12/2017,
KR-20190082374-A,30/12/2017,
KR-20190082406-A,30/12/2017,
KR-20190082410-A,30/12/2017,
KR-20190082415-A,30/12/2017,
KR-20190082368-A,30/12/2017,
KR-20190082371-A,30/12/2017,
KR-20190082367-A,30/12/2017,
KR-20190082405-A,30/12/2017,
KR-20190081560-A,29/12/2017,
KR-20190081255-A,29/12/2017,
KR-20190081258-A,29/12/2017,
KR-20190081015-A,29/12/2017,
KR-20190081014-A,29/12/2017,
KR-20190081256-A,29/12/2017,
KR-20190081572-A,29/12/2017,
KR-20190081013-A,29/12/2017,
KR-20190081567-A,29/12/2017,
KR-20190080152-A,28/12/2017,
KR-20190080660-A,28/12/2017,
KR-20190080143-A,28/12/2017,
KR-20190080667-A,28/12/2017,
KR-20190080141-A,28/12/2017,
KR-20190080670-A,28/12/2017,
KR-20190080669-A,28/12/2017,
KR-20190080668-A,28/12/2017,
KR-20190080652-A,28/12/2017,
KR-20190080651-A,28/12/2017,
KR-20190080148-A,28/12/2017,
KR-20190080666-A,28/12/2017,
KR-20190080658-A,28/12/2017,
KR-20190080653-A,28/12/2017,
KR-20190080179-A,28/12/2017,
KR-20190080671-A,28/12/2017,
KR-20190080659-A,28/12/2017,
KR-20190079435-A,27/12/2017,
KR-20190079439-A,27/12/2017,
KR-20190079438-A,27/12/2017,
KR-20140018616-A,02/08/2012,
KR-20200120232-A,12/04/2019,
KR-20230067389-A,09/11/2021,
KR-102541047-B1,28/12/2021,
KR-20230100123-A,28/12/2021,
KR-20200015966-A,06/08/2018,
KR-20200013864-A,31/07/2018,
KR-20200013871-A,31/07/2018,
KR-20200006302-A,10/07/2018,
KR-20200006314-A,10/07/2018,
KR-20200019944-A,28/06/2017,
KR-20190141308-A,14/06/2018,
KR-20190140375-A,11/06/2018,
KR-20190136683-A,31/05/2018,
KR-20190135823-A,29/05/2018,
KR-20190135822-A,29/05/2018,
KR-20190135234-A,28/05/2018,
KR-20190131218-A,16/05/2018,
KR-20190130900-A,15/05/2018,
KR-20190127304-A,04/05/2018,
KR-20190113047-A,27/03/2018,
KR-20190107854-A,13/03/2018,
KR-20190105734-A,06/03/2018,
KR-20190086299-A,12/01/2018,
KR-20190083179-A,03/01/2018,
KR-20190083255-A,03/01/2018,
KR-20190083271-A,03/01/2018,
KR-20190083100-A,03/01/2018,
KR-20190083078-A,03/01/2018,
KR-20190083081-A,03/01/2018,
KR-20190083077-A,03/01/2018,
KR-20190083171-A,03/01/2018,
KR-20190083177-A,03/01/2018,
KR-20190083270-A,03/01/2018,
KR-20190083172-A,03/01/2018,
KR-20190083175-A,03/01/2018,
KR-20190083168-A,03/01/2018,
KR-20190083163-A,03/01/2018,
KR-20190083075-A,03/01/2018,
KR-20190082527-A,02/01/2018,
KR-20190082629-A,02/01/2018,
KR-20190082630-A,02/01/2018,
KR-20190082529-A,02/01/2018,
KR-20190082384-A,30/12/2017,
KR-20190082395-A,30/12/2017,
KR-20190082396-A,30/12/2017,
KR-20190082383-A,30/12/2017,
KR-20190082015-A,29/12/2017,
KR-20190082010-A,29/12/2017,
KR-20190079437-A,27/12/2017,
KR-20200020559-A,18/08/2018,
KR-102500968-B1,12/10/2020,
KR-102438923-B1,14/10/2020,
KR-102475221-B1,22/10/2020,
KR-102434101-B1,26/10/2020,
KR-102494873-B1,27/10/2020,
KR-102431379-B1,30/10/2020,
KR-102387590-B1,02/11/2020,
KR-102443302-B1,02/11/2020,
KR-102479249-B1,03/11/2020,
KR-102248991-B1,03/11/2020,
KR-102421214-B1,03/11/2020,
KR-102475662-B1,06/11/2020,
KR-102344304-B1,16/11/2020,
KR-102505911-B1,27/11/2019,
KR-102415298-B1,24/11/2020,
KR-102478133-B1,24/08/2020,
KR-102418734-B1,02/12/2020,
KR-102218358-B1,19/08/2020,
KR-102461925-B1,12/08/2020,
KR-102240201-B1,06/08/2020,
KR-102303431-B1,03/12/2020,
KR-102319416-B1,21/08/2020,
KR-102423507-B1,14/12/2020,
KR-102284208-B1,14/12/2020,
KR-102531929-B1,15/12/2020,
KR-102209941-B1,03/08/2020,
KR-102460346-B1,21/12/2020,
KR-102288161-B1,29/07/2020,
KR-102522527-B1,23/12/2020,
KR-102176259-B1,06/07/2020,
KR-102272089-B1,24/06/2020,
KR-102540415-B1,30/12/2020,
KR-102454845-B1,15/01/2021,
KR-102333342-B1,19/01/2021,
KR-102418020-B1,28/01/2021,
KR-102482343-B1,05/02/2021,
KR-102446967-B1,19/02/2021,
KR-102381729-B1,11/03/2021,
KR-102490640-B1,15/03/2021,
KR-102253361-B1,23/06/2020,
KR-102478963-B1,15/03/2021,
KR-102397513-B1,03/06/2020,
KR-102299251-B1,17/03/2021,
KR-102478699-B1,18/03/2021,
KR-102529809-B1,23/03/2021,
KR-102540093-B1,22/07/2020,
KR-102385982-B1,03/06/2020,
KR-102486419-B1,12/04/2021,
KR-102448332-B1,20/04/2021,
KR-102442127-B1,03/06/2020,
KR-102489494-B1,26/04/2021,
KR-102494215-B1,29/04/2021,
KR-102352488-B1,25/03/2021,
KR-102336306-B1,18/05/2021,
KR-102442874-B1,27/05/2021,
KR-102374068-B1,14/06/2021,
KR-102530406-B1,21/06/2021,
KR-102492228-B1,29/06/2021,
KR-102488557-B1,29/06/2021,
KR-102534581-B1,01/07/2021,
KR-102499695-B1,06/07/2021,
KR-102523571-B1,13/07/2021,
KR-102348401-B1,30/04/2021,
KR-102359782-B1,27/07/2021,
KR-102497415-B1,03/08/2021,
KR-20200026383-A,30/08/2018,
KR-102432891-B1,31/08/2021,
KR-102227081-B1,02/06/2020,
KR-102522917-B1,15/09/2021,
KR-102420345-B1,29/05/2020,
KR-102500127-B1,21/10/2021,
KR-102194776-B1,07/04/2020,
KR-102396322-B1,22/10/2021,
KR-102435349-B1,05/11/2021,
KR-102390522-B1,10/11/2021,
KR-102539966-B1,10/11/2021,
KR-102487849-B1,11/11/2021,
KR-102450636-B1,18/11/2020,
KR-102557913-B1,23/11/2021,
KR-102172535-B1,02/05/2020,
KR-102564730-B1,23/11/2021,
KR-102391187-B1,24/11/2021,
KR-102494786-B1,26/11/2021,
KR-102552628-B1,20/12/2021,
KR-102443666-B1,22/12/2021,
KR-102332613-B1,29/04/2019,
KR-102497738-B1,14/12/2020,
KR-102163778-B1,24/04/2020,
KR-102531350-B1,14/01/2022,
KR-102456903-B1,21/01/2022,2.0
KR-102503987-B1,25/01/2022,
KR-102155365-B1,24/04/2020,
KR-102516337-B1,10/02/2022,
KR-102160819-B1,24/04/2020,1.0
KR-102382586-B1,20/04/2020,
KR-102184855-B1,17/04/2020,
KR-102346085-B1,09/04/2020,
KR-102503842-B1,17/03/2022,
KR-102547960-B1,17/03/2022,
KR-102294048-B1,26/03/2020,
KR-102332712-B1,20/03/2020,
KR-102520329-B1,31/03/2022,
KR-102551004-B1,31/03/2022,
KR-102552295-B1,11/04/2022,
KR-102470671-B1,13/04/2022,
KR-102351050-B1,11/03/2020,
KR-102392980-B1,10/03/2020,
KR-102467901-B1,12/05/2022,
KR-102217052-B1,26/02/2020,
KR-102499728-B1,18/05/2022,
KR-102317717-B1,25/02/2020,
KR-102335171-B1,25/02/2020,
KR-102564375-B1,23/05/2022,
KR-102480890-B1,03/06/2022,
KR-102469490-B1,25/03/2022,
KR-102467801-B1,25/03/2022,
KR-102542020-B1,14/06/2022,
KR-102463084-B1,20/02/2020,
KR-102549328-B1,15/06/2022,
KR-102309779-B1,04/02/2020,
KR-102516234-B1,16/06/2022,
KR-102471998-B1,23/06/2022,
KR-102497076-B1,23/06/2022,
KR-102524660-B1,08/07/2022,
KR-102486525-B1,20/07/2022,
KR-102217121-B1,29/01/2020,
KR-102302325-B1,15/01/2020,
KR-102472480-B1,22/08/2022,
KR-102535319-B1,02/09/2022,
KR-102567985-B1,,
KR-102495344-B1,17/10/2022,
KR-102542529-B1,18/10/2022,
KR-102161828-B1,13/01/2020,
KR-102564333-B1,18/10/2022,
KR-102539676-B1,20/10/2022,
KR-102540999-B1,01/11/2022,
KR-102549385-B1,03/11/2022,
KR-102450412-B1,10/01/2020,
KR-102504299-B1,12/05/2022,
KR-102544006-B1,30/11/2022,
KR-102558645-B1,22/12/2022,
KR-102517849-B1,22/12/2022,
KR-102142688-B1,08/01/2019,
KR-102523264-B1,23/12/2022,
KR-102294569-B1,31/12/2019,
KR-102245382-B1,31/12/2019,
KR-102569452-B1,22/11/2022,
KR-102332814-B1,11/12/2019,
KR-102145812-B1,11/12/2019,
KR-102327668-B1,10/12/2019,
KR-102551592-B1,03/12/2019,
KR-102181009-B1,29/11/2019,
KR-102309024-B1,27/11/2019,
KR-102128873-B1,19/11/2019,
KR-102274493-B1,15/11/2019,
KR-102087560-B1,12/11/2019,
KR-102187874-B1,08/11/2019,
KR-102307560-B1,05/11/2019,
KR-102083794-B1,10/10/2019,
KR-20200040522-A,10/10/2018,
KR-102091388-B1,07/10/2019,
KR-102288776-B1,24/05/2019,
KR-102383830-B1,03/09/2019,
KR-102178313-B1,03/09/2019,
KR-102209299-B1,29/08/2019,
KR-102117931-B1,22/08/2019,
KR-102474540-B1,31/08/2021,
KR-102333946-B1,16/08/2019,
KR-102162764-B1,09/08/2019,
KR-102295400-B1,08/08/2019,
KR-102261125-B1,18/06/2019,
KR-102142278-B1,25/07/2019,
KR-102142279-B1,25/07/2019,
KR-102116255-B1,26/06/2019,
KR-102267655-B1,19/07/2019,
KR-102274654-B1,05/07/2019,
KR-102282928-B1,05/07/2019,
KR-102186758-B1,02/07/2019,
KR-20200043567-A,17/10/2018,
KR-20200041757-A,12/10/2018,
KR-20200048708-A,30/10/2018,
KR-20200056249-A,14/11/2018,
KR-102092603-B1,27/06/2019,
KR-20200057438-A,16/11/2018,
KR-102189028-B1,26/06/2019,
KR-20200071793-A,29/11/2018,
KR-20200065278-A,30/11/2018,
KR-20200067373-A,04/12/2018,
KR-102221520-B1,10/06/2019,
KR-20200075119-A,12/12/2018,
KR-102240931-B1,23/05/2019,
KR-20200074328-A,14/12/2018,
KR-102282681-B1,17/05/2019,
KR-20200074330-A,14/12/2018,
KR-20200074329-A,14/12/2018,
KR-20200052195-A,06/11/2018,
KR-20200079080-A,24/12/2018,
KR-20200052197-A,06/11/2018,
KR-20200080528-A,27/12/2018,
KR-102199386-B1,25/01/2019,
KR-102197596-B1,15/09/2020,
KR-102030049-B1,30/04/2019,
KR-20200124632-A,15/09/2020,
KR-20220120142-A,23/02/2021,
KR-20210047833-A,12/04/2021,
KR-20220142845-A,15/04/2021,
KR-102189668-B1,24/04/2019,
KR-20200086083-A,08/01/2019,
KR-20200087932-A,12/01/2019,
KR-20200088180-A,14/01/2019,
KR-20200090341-A,20/01/2019,
KR-20200092193-A,24/01/2019,
KR-102149245-B1,04/04/2019,
KR-20200093229-A,28/01/2019,
KR-102147431-B1,01/04/2019,
KR-102214192-B1,14/02/2019,
KR-102114136-B1,11/02/2019,
KR-20200093870-A,29/01/2019,
KR-20200093918-A,29/01/2019,
KR-102194031-B1,29/01/2019,
KR-20200093952-A,29/01/2019,
KR-102243193-B1,29/01/2019,
KR-20200093882-A,29/01/2019,
KR-102278185-B1,14/09/2020,
KR-20200093972-A,29/01/2019,
KR-20200094961-A,31/01/2019,
KR-20200097895-A,11/02/2019,
KR-102116969-B1,23/01/2019,
KR-20200101609-A,20/02/2019,
KR-20200116179-A,11/03/2019,
KR-20200113298-A,24/03/2019,
KR-20200113481-A,25/03/2019,
KR-20200119483-A,10/04/2019,
KR-20200119486-A,10/04/2019,
KR-20200119487-A,10/04/2019,
KR-20200119484-A,10/04/2019,
KR-20200119485-A,10/04/2019,
KR-20200124559-A,24/04/2019,
KR-20200126699-A,30/04/2019,
KR-20200127334-A,02/05/2019,
KR-20200092830-A,25/01/2019,
KR-20200132381-A,17/05/2019,
KR-20200132529-A,17/05/2019,
KR-20200133292-A,19/05/2019,
KR-20200133964-A,21/05/2019,
KR-20200133951-A,21/05/2019,
KR-102118810-B1,19/12/2018,
KR-20200139947-A,05/06/2019,
KR-20210001798-A,29/06/2019,
KR-20210005377-A,03/07/2019,
KR-20210004562-A,05/07/2019,
KR-20210010109-A,19/07/2019,
KR-20200056276-A,25/07/2019,
KR-20200144439-A,18/06/2019,
KR-20210014457-A,30/07/2019,
KR-20210020575-A,16/08/2019,2.0
KR-20210023169-A,22/08/2019,
KR-102239144-B1,15/09/2020,
KR-20210025802-A,28/08/2019,
KR-20210040149-A,21/12/2018,
KR-20210027837-A,03/09/2019,
KR-20210028901-A,05/09/2019,
KR-20210029355-A,06/09/2019,
KR-20210032089-A,16/09/2019,
KR-102139116-B1,12/12/2018,
KR-20210034935-A,23/09/2019,
KR-20200135119-A,24/05/2019,
KR-20210052946-A,01/11/2019,
KR-20210054368-A,05/11/2019,
KR-20210054649-A,05/11/2019,
KR-20210054895-A,06/11/2019,
KR-20200056314-A,11/11/2019,
KR-102116559-B1,10/12/2018,
KR-20190129795-A,12/11/2019,
KR-20210058092-A,13/11/2019,
KR-20210058018-A,13/11/2019,
KR-20210038272-A,30/09/2019,
KR-20210059525-A,15/11/2019,
KR-20210059541-A,15/11/2019,
KR-102074492-B1,22/11/2018,
KR-20210061061-A,19/11/2019,
KR-20210061078-A,19/11/2019,
KR-20210061789-A,20/11/2019,
KR-20210061695-A,20/11/2019,
KR-20210063051-A,22/11/2019,
KR-20210017968-A,26/11/2019,
KR-20210065350-A,27/11/2019,
KR-20210066353-A,28/11/2019,
KR-20210068655-A,02/12/2019,
KR-20210069496-A,03/12/2019,
KR-20210073099-A,10/12/2019,
KR-20210074081-A,11/12/2019,
KR-20210078294-A,18/12/2019,
KR-20210078310-A,18/12/2019,
KR-20210077939-A,18/12/2019,
KR-20210078847-A,19/12/2019,
KR-20220084401-A,20/12/2019,
KR-20210080818-A,23/12/2019,
KR-20210084023-A,27/12/2019,
KR-20210085226-A,30/12/2019,
KR-20210090519-A,10/01/2020,
KR-20210092028-A,15/01/2020,
KR-102104516-B1,20/11/2018,
KR-20210097560-A,30/01/2020,
KR-102169311-B1,19/11/2018,
KR-20210099299-A,04/02/2020,
KR-20210099926-A,05/02/2020,
KR-20210074978-A,12/12/2019,
KR-20210103191-A,13/02/2020,
KR-20210089562-A,08/01/2020,
KR-101999523-B1,24/10/2018,
KR-20210103776-A,14/02/2020,
KR-20210105154-A,18/02/2020,
KR-20200108777-A,19/02/2020,
KR-102084411-B1,08/08/2018,
KR-102163375-B1,07/08/2018,
KR-20210106297-A,20/02/2020,
KR-20210109991-A,28/02/2020,
KR-20210112710-A,06/03/2020,2.0
KR-20210114763-A,11/03/2020,
KR-20210057642-A,12/11/2019,
KR-20210024410-A,13/03/2020,
KR-20200056958-A,18/03/2020,
KR-20200056959-A,18/03/2020,
KR-20210121805-A,31/03/2020,
KR-20210123858-A,06/04/2020,
KR-102569552-B1,28/06/2017,
KR-20210125801-A,09/04/2020,
KR-20200039657-A,10/04/2020,
KR-20210129324-A,20/04/2020,
KR-102061030-B1,22/06/2018,
KR-20210131580-A,24/04/2020,
KR-102010553-B1,22/06/2018,
KR-102045056-B1,21/06/2018,
KR-20210136773-A,09/05/2020,
KR-20210144065-A,21/05/2020,
KR-20210144327-A,22/05/2020,
KR-20200091829-A,25/05/2020,
KR-20200125534-A,28/05/2020,
KR-20210147496-A,29/05/2020,
KR-20210148608-A,01/06/2020,
KR-20210150026-A,03/06/2020,
KR-20210150024-A,03/06/2020,
KR-102128869-B1,31/05/2018,
KR-20210150029-A,03/06/2020,
KR-20210153408-A,10/06/2020,
KR-20210156174-A,17/06/2020,
KR-102073279-B1,28/05/2018,
KR-20210158601-A,24/06/2020,
KR-20220000054-A,25/06/2020,
KR-102569751-B1,31/01/2017,
KR-20220005366-A,06/07/2020,
KR-20220007425-A,10/07/2020,
KR-20230062487-A,08/07/2022,
KR-20220007978-A,13/07/2020,
KR-20200093483-A,20/07/2020,
KR-20200116434-A,28/07/2020,
KR-20220016580-A,03/08/2020,
KR-20220020566-A,12/08/2020,
KR-20200106861-A,28/08/2020,
KR-20220028761-A,31/08/2020,
KR-20230062488-A,08/07/2022,
KR-20220028874-A,31/08/2020,
KR-20230054328-A,18/10/2022,
KR-20200112770-A,17/09/2020,
KR-20220041676-A,25/09/2020,
KR-20220041619-A,25/09/2020,
KR-20230042248-A,15/12/2020,
KR-20200115438-A,30/11/2019,
KR-20220048207-A,12/10/2020,
KR-20220049259-A,14/10/2020,
KR-20220053400-A,22/10/2020,
KR-20220053402-A,22/10/2020,
KR-20220059201-A,02/11/2020,
KR-20220060058-A,03/11/2020,
KR-20220060335-A,04/11/2020,
KR-20220060336-A,04/11/2020,
KR-20230120606-A,09/02/2022,
KR-20220061656-A,06/11/2020,
KR-20220061762-A,06/11/2020,
KR-20220064744-A,12/11/2020,
KR-20220066582-A,16/11/2020,
KR-20230120607-A,09/02/2022,
KR-20220066590-A,16/11/2020,
KR-20230012648-A,20/07/2022,
KR-20230012647-A,20/07/2022,
KR-20220071023-A,23/11/2020,
KR-20220073360-A,26/11/2020,
KR-20220075766-A,30/11/2020,
KR-20220025634-A,24/08/2020,
KR-20200138696-A,14/09/2018,
KR-20220077598-A,02/12/2020,
KR-20220079751-A,04/12/2020,
KR-20230101734-A,29/12/2021,
KR-20220079283-A,04/12/2020,
KR-20220084616-A,14/12/2020,
KR-20220069757-A,20/11/2020,
KR-20200144523-A,15/12/2020,
KR-20230008655-A,24/08/2020,
KR-20220086327-A,16/12/2020,
KR-20230007972-A,24/08/2020,
KR-20220086797-A,17/12/2020,
KR-20220089383-A,21/12/2020,
KR-20220089542-A,21/12/2020,
KR-20220091202-A,23/12/2020,
KR-20220092751-A,24/12/2020,
KR-20220091850-A,24/12/2020,
KR-20220092748-A,24/12/2020,
KR-20220094013-A,28/12/2020,
KR-20220095957-A,30/12/2020,
KR-20220099194-A,05/01/2021,
KR-20220099246-A,06/01/2021,
KR-20220101469-A,11/01/2021,
KR-20220103518-A,15/01/2021,
KR-20220103446-A,15/01/2021,
KR-20220104101-A,17/01/2021,
KR-20210012023-A,20/01/2021,
KR-20220108485-A,27/01/2021,
KR-20230081692-A,30/11/2021,
KR-20220108654-A,27/01/2021,
KR-20220108491-A,27/01/2021,
KR-20220112953-A,05/02/2021,
KR-20220114213-A,08/02/2021,
KR-20230106496-A,06/01/2022,
KR-20220115285-A,10/02/2021,
KR-20220143879-A,19/02/2020,
KR-20220118796-A,19/02/2021,
KR-20220157923-A,12/05/2022,
KR-20220120058-A,22/02/2021,
KR-20220120247-A,23/02/2021,
KR-20220157922-A,12/05/2022,
KR-20220126932-A,10/03/2021,
KR-20220129134-A,15/03/2021,
KR-20220128812-A,15/03/2021,
KR-20220130429-A,18/03/2021,
KR-20220131676-A,22/03/2021,
KR-20220135422-A,30/03/2021,
KR-20230065182-A,03/11/2021,
KR-20220135680-A,31/03/2021,
KR-20210043521-A,02/04/2021,
KR-20230055984-A,19/10/2021,
KR-20220141170-A,12/04/2021,
KR-20220141642-A,13/04/2021,
KR-20220142254-A,14/04/2021,
KR-20220103594-A,15/01/2021,
KR-20220146981-A,26/04/2021,
KR-20210136856-A,08/05/2020,
KR-20220150586-A,04/05/2021,
KR-20220150581-A,04/05/2021,
KR-20220155164-A,14/05/2021,
KR-20230044952-A,27/09/2021,
KR-20220158465-A,24/05/2021,
KR-20230044953-A,27/09/2021,
KR-20220158350-A,24/05/2021,
KR-20220160299-A,27/05/2021,
KR-20220163203-A,02/06/2021,
KR-20220165116-A,07/06/2021,
KR-20220167146-A,11/06/2021,
KR-20220167480-A,14/06/2021,
KR-20220168318-A,16/06/2021,
KR-20220134490-A,16/09/2022,
KR-20220169959-A,21/06/2021,
KR-20230097062-A,28/10/2020,
KR-20220006463-A,08/07/2020,
KR-20230032903-A,31/08/2021,
KR-20230027284-A,28/06/2020,
KR-20230001592-A,28/06/2021,
KR-20230001644-A,29/06/2021,
KR-20230032904-A,31/08/2021,
KR-20230001698-A,29/06/2021,
KR-20230005527-A,01/07/2021,
KR-20230111570-A,18/01/2022,
KR-20230007809-A,06/07/2021,
KR-20230007837-A,06/07/2021,
KR-20230008322-A,07/07/2021,
KR-20230103897-A,31/12/2021,
KR-20230009551-A,09/07/2021,
KR-20230114671-A,25/01/2022,
KR-20230010971-A,13/07/2021,
KR-20230011801-A,14/07/2021,
KR-20230023555-A,10/08/2021,
KR-20230016425-A,26/07/2021,
KR-20230017574-A,28/07/2021,
KR-20230017575-A,28/07/2021,
KR-20230022490-A,09/08/2021,
KR-20230015817-A,23/07/2021,
KR-20230025623-A,13/08/2021,
KR-20230026641-A,18/08/2021,
KR-20230027414-A,19/08/2021,
KR-20230073274-A,21/09/2020,
KR-20230089520-A,13/12/2021,
KR-20230032122-A,30/08/2021,
KR-20230032166-A,30/08/2021,
KR-20230032684-A,31/08/2021,
KR-20230073319-A,30/09/2020,
KR-20230033273-A,01/09/2021,
KR-20230002033-A,29/06/2021,
KR-20230106474-A,06/01/2022,
KR-20230036197-A,07/09/2021,
KR-20230122918-A,,
KR-20230039178-A,14/09/2021,
KR-20230040115-A,15/09/2021,
KR-20230121466-A,,
KR-20230040465-A,16/09/2021,
KR-20220006655-A,27/11/2020,
KR-20230042884-A,23/09/2021,
KR-20230087332-A,09/12/2021,
KR-20230043312-A,24/09/2021,
KR-20230117975-A,03/02/2022,
KR-20230046085-A,29/09/2021,
KR-20230116538-A,28/01/2022,
KR-20230045793-A,29/09/2021,
KR-20230114829-A,25/01/2022,
KR-20230052023-A,12/10/2021,
KR-20230052720-A,13/10/2021,
KR-20230054108-A,15/10/2021,
KR-20230004216-A,30/06/2021,
KR-20230056362-A,20/10/2021,
KR-20230056379-A,20/10/2021,
KR-20230058844-A,25/10/2021,
KR-20230058797-A,25/10/2021,
KR-20230058885-A,25/10/2021,
KR-20230114519-A,25/01/2022,
KR-20230059517-A,26/10/2021,
KR-20230060363-A,27/10/2021,
KR-20230061112-A,28/10/2021,
KR-20230061859-A,29/10/2021,
KR-20230061992-A,29/10/2021,
KR-20230063558-A,02/11/2021,
KR-20230064328-A,03/11/2021,
KR-20230112718-A,16/12/2020,
KR-20230112252-A,20/01/2022,
KR-20230065533-A,05/11/2021,
KR-20230111694-A,18/01/2022,
KR-20230067126-A,09/11/2021,
KR-20230060425-A,27/10/2021,
KR-20230067821-A,10/11/2021,
KR-20230068028-A,10/11/2021,
KR-20210137975-A,18/11/2020,
KR-20210140811-A,18/11/2020,
KR-20230072996-A,18/11/2021,
KR-20230022082-A,06/08/2021,
KR-20230075141-A,22/11/2021,
KR-20230075174-A,22/11/2021,
KR-20230110066-A,14/01/2022,
KR-20230108081-A,10/01/2022,
KR-20230075543-A,23/11/2021,
KR-20230075534-A,23/11/2021,
KR-20230103260-A,31/12/2021,
KR-20230075900-A,23/11/2021,
KR-20230117388-A,04/12/2020,
KR-20230077190-A,25/11/2021,
KR-20230052782-A,13/10/2021,
KR-20230078263-A,26/11/2021,
KR-20230077949-A,26/11/2021,
KR-20230077896-A,26/11/2021,
KR-20230080157-A,29/11/2021,
KR-20230080002-A,29/11/2021,
KR-20230103624-A,31/12/2021,
KR-20230079613-A,29/11/2021,
KR-20230080676-A,30/11/2021,
KR-20230082087-A,01/12/2021,
KR-20230082425-A,01/12/2021,
KR-20230085417-A,07/12/2021,
KR-20230102508-A,30/12/2021,
KR-20230076701-A,24/11/2021,
KR-20230086501-A,08/12/2021,
KR-20230086497-A,08/12/2021,
KR-20230102888-A,30/12/2021,
KR-20230101175-A,29/12/2021,
KR-20230087240-A,09/12/2021,
KR-20230101176-A,29/12/2021,
KR-20230087682-A,09/12/2021,
KR-20230088592-A,10/12/2021,
KR-20230089766-A,14/12/2021,
KR-20230090785-A,15/12/2021,
KR-20230091216-A,15/12/2021,
KR-20230092384-A,17/12/2021,
KR-20230092540-A,17/12/2021,
KR-20230094023-A,20/12/2021,
KR-20230093972-A,20/12/2021,
KR-20230094475-A,21/12/2021,
KR-20230096214-A,22/12/2021,
KR-20230096534-A,23/12/2021,
KR-20230097731-A,24/12/2021,
KR-20230097676-A,24/12/2021,
KR-20230097718-A,24/12/2021,
KR-20230097691-A,24/12/2021,
KR-20230097720-A,24/12/2021,
KR-20230097681-A,24/12/2021,
KR-20230097727-A,24/12/2021,
KR-20230097700-A,24/12/2021,
KR-20230101368-A,29/12/2021,
KR-20220092444-A,24/12/2020,
KR-20230097706-A,24/12/2021,
KR-20230097733-A,24/12/2021,
KR-20230097689-A,24/12/2021,
KR-20230097715-A,24/12/2021,
KR-20230097695-A,24/12/2021,
KR-20230098731-A,26/12/2021,
KR-20230099394-A,27/12/2021,
KR-102469685-B1,14/09/2020,
KR-20230099401-A,27/12/2021,
KR-102149998-B1,20/07/2020,
KR-20200100471-A,18/02/2019,
KR-20210152119-A,08/06/2020,
KR-20210150174-A,03/06/2020,
KR-20210149428-A,02/06/2020,
KR-20200087996-A,14/01/2019,
KR-20210147440-A,29/05/2020,
KR-20210144198-A,21/05/2020,
KR-20190076670-A,22/12/2017,
KR-20210143044-A,19/05/2020,
KR-20190090698-A,25/01/2018,
KR-20200089391-A,17/01/2019,
KR-20210139059-A,13/05/2020,
KR-20210136405-A,07/05/2020,
KR-20210133003-A,28/04/2020,
KR-20210153896-A,11/06/2020,
KR-20220020372-A,14/06/2019,
KR-20200087394-A,11/01/2019,
KR-20220012347-A,24/05/2019,
KR-20200087377-A,10/01/2019,
KR-20210155267-A,15/06/2020,
KR-20210157550-A,22/06/2020,
KR-20200086962-A,10/01/2019,
KR-20190080168-A,28/12/2017,
KR-20210157611-A,22/06/2020,
KR-20220001986-A,30/06/2020,
KR-20190123181-A,23/04/2018,
KR-20210125803-A,09/04/2020,
KR-20210061241-A,19/11/2019,
KR-20220004447-A,03/07/2020,
KR-20200086398-A,08/01/2019,
KR-20220010151-A,17/07/2020,
