filingDate,patentNumber
02/08/2018,20210168044
07/09/2017,20210167962
20/01/2021,20210165686
20/09/2018,20210166246
09/02/2021,20210166193
09/02/2021,20210167972
15/12/2018,20210166220
11/01/2021,20210167970
09/02/2021,20210166328
07/02/2021,20210166326
01/04/2019,20210167973
08/05/2018,20210166221
09/05/2018,20210167942
02/12/2020,20210165915
25/11/2020,20210166231
25/11/2020,20210165905
19/11/2020,20210165824
17/11/2020,20210167952
15/02/2021,20210166233
01/12/2019,20210165408
18/07/2019,20210166222
26/02/2020,20210165685
21/02/2020,20210165684
03/12/2019,20210166187
03/12/2019,20210166188
02/12/2019,20210166167
03/12/2020,20210168238
15/02/2021,20210165822
29/11/2019,20210166202
03/12/2019,20210166219
03/12/2019,20210166245
14/02/2021,20210166317
11/09/2020,20210166230
24/10/2016,20210166312
25/11/2020,20210166313
05/03/2015,11023968
03/03/2017,11023248
12/03/2019,11025784
01/07/2019,11025714
20/12/2019,11023456
15/11/2018,11025417
27/06/2018,11023868
12/09/2018,11023608
29/09/2017,11023489
20/05/2020,11025438
01/02/2019,11023117
03/10/2019,11025423
26/08/2019,11025433
20/11/2018,11023490
30/07/2020,11023271
25/06/2018,11025493
20/11/2018,11025610
25/01/2019,11023905
09/03/2020,11023604
20/12/2018,11025430
31/12/2018,11025431
20/04/2017,11023984
24/05/2017,11025409
29/04/2020,11025701
19/06/2018,20210160077
12/12/2018,20210160222
12/04/2019,20210160059
02/05/2018,20210157934
23/11/2018,20210157938
03/02/2021,20210160058
12/12/2018,20210158342
29/01/2021,20210158347
31/08/2017,20210158370
29/01/2021,20210158442
29/01/2021,20210158704
26/01/2021,20210157875
28/01/2021,20210160082
29/01/2021,20210157800
29/01/2021,20210157930
29/01/2021,20210157799
29/01/2021,20210160053
31/01/2021,20210158454
29/01/2021,20210160312
29/01/2021,20210158352
30/01/2021,20210160054
28/01/2021,20210157798
01/02/2021,20210158455
29/01/2021,20210158353
03/02/2021,20210157778
30/01/2021,20210160252
29/01/2021,20210160227
28/01/2021,20210157821
29/01/2021,20210158340
29/01/2021,20210158344
29/01/2021,20210158351
30/01/2021,20210157787
29/01/2021,20210160068
29/01/2021,20210157801
28/01/2021,20210158310
04/04/2019,20210160069
18/03/2019,20210158445
19/04/2019,20210158338
01/06/2018,20210160056
06/12/2020,20210157797
04/12/2020,20210158722
12/07/2019,20210158339
01/02/2021,20210157788
03/02/2021,20210157823
30/10/2020,20210160102
13/11/2020,20210157793
20/11/2020,20210160171
21/11/2020,20210158346
20/11/2020,20210160067
31/12/2020,20210160075
04/12/2020,20210158441
27/11/2019,20210157947
12/11/2020,20210158313
23/11/2020,20210157794
28/05/2020,20210155451
23/11/2020,20210160281
26/11/2019,20210158443
25/11/2020,20210160074
21/11/2019,20210157783
25/11/2019,20210157790
17/11/2020,20210157792
25/11/2019,20210157827
25/11/2020,20210157942
24/09/2019,20210158335
24/11/2020,20210158464
27/11/2019,20210158463
27/11/2019,20210158462
25/11/2019,20210158372
21/11/2019,20210158411
25/06/2020,20210160152
21/11/2019,20210160314
25/11/2019,20210158312
22/11/2019,20210158229
02/02/2021,20210158447
18/11/2020,20210158444
08/04/2019,20210160235
25/11/2019,20210158307
25/11/2019,20210158039
25/11/2020,20210157312
15/01/2019,11019451
09/07/2019,11017122
27/07/2018,11014535
25/03/2016,11017388
24/03/2016,11017387
30/01/2020,11019050
19/12/2019,11018878
16/05/2017,11018876
21/07/2020,11016961
04/08/2017,11017469
26/05/2020,11017392
21/02/2018,11017381
02/08/2018,11018850
31/12/2018,11017405
13/02/2018,11016456
31/07/2020,11017061
13/12/2019,11017060
27/06/2019,11017391
14/03/2019,11017036
31/07/2020,11016962
03/07/2018,11017112
23/08/2018,11018851
21/12/2018,11018852
02/01/2019,11018848
11/07/2020,11018873
12/02/2019,11017883
11/09/2018,11017892
29/01/2020,11017123
22/06/2018,20210152358
26/03/2019,20210152371
25/03/2019,20210150522
01/12/2020,20210150531
25/06/2018,20210149878
07/08/2018,20210150205
04/06/2018,20210152365
15/06/2018,20210152633
30/11/2020,20210152375
25/01/2021,20210152536
27/01/2021,20210150521
27/01/2021,20210150519
21/02/2019,20210152374
29/01/2021,20210152363
26/01/2021,20210150065
28/01/2021,20210150558
27/01/2021,20210150524
26/01/2021,20210149883
26/01/2021,20210149882
27/01/2021,20210149884
30/01/2021,20210152369
29/01/2021,20210152667
29/01/2021,20210152357
28/01/2021,20210149974
26/01/2021,20210150517
27/01/2021,20210150046
13/11/2020,20210152364
08/05/2018,20210150512
25/01/2021,20210149663
20/08/2019,20210152551
26/01/2021,20210152616
27/01/2021,20210149885
06/03/2020,20210150021
27/01/2021,20210149356
27/01/2021,20210151203
30/12/2020,20210150515
30/12/2020,20210150516
21/12/2020,20210150063
27/01/2021,20210149917
19/11/2020,20210150626
06/12/2019,20210152332
23/12/2020,20210150542
13/11/2020,20210150622
20/11/2019,20210150597
17/11/2020,20210150653
19/11/2020,20210149880
13/11/2020,20210152471
13/11/2020,20210150514
18/11/2020,20210150541
20/11/2019,20210150477
20/11/2019,20210150527
15/11/2019,20210150738
19/11/2019,20210152327
19/11/2019,20210149365
19/11/2019,20210149775
02/06/2020,20210149957
14/01/2021,20210151136
16/11/2020,20210151142
20/11/2020,20210151202
30/12/2020,20210152035
19/11/2019,20210152656
16/11/2020,20210149772
13/11/2020,20210150632
26/10/2020,20210150587
30/11/2020,20210150837
22/05/2017,11012860
09/03/2016,11012595
12/07/2018,11010855
12/04/2017,11010729
26/03/2018,11010369
15/05/2017,11010754
06/03/2017,11010778
25/10/2018,11010370
25/01/2018,11010614
24/04/2018,11010403
12/07/2018,11010728
15/03/2019,11012506
15/02/2019,11010394
06/05/2019,11009859
30/11/2018,11012426
30/07/2020,11010303
10/12/2019,11011968
02/01/2019,11012232
13/04/2020,11011027
21/01/2021,11012233
09/05/2018,11010831
28/09/2018,11012242
03/04/2019,11012501
04/11/2019,11012430
03/05/2018,20210144012
26/07/2018,20210143974
22/02/2018,20210144008
17/06/2019,20210143986
19/07/2018,20210142318
29/10/2018,20210144006
29/03/2018,20210144001
25/01/2021,20210144219
30/01/2019,20210144195
21/01/2021,20210141804
21/05/2019,20210141429
21/01/2021,20210144017
19/06/2019,20210142908
02/11/2020,20210141780
12/11/2020,20210144196
20/11/2020,20210143979
25/01/2021,20210142418
25/01/2021,20210142371
31/08/2020,20210138456
12/11/2020,20210137185
11/11/2020,20210142916
30/12/2020,20210137137
11/11/2020,20210141778
07/11/2019,20210141909
07/11/2019,20210142234
13/11/2019,20210142297
16/11/2020,20210142302
09/11/2020,20210142298
12/11/2019,20210143998
09/10/2020,20210143995
13/11/2019,20210143980
14/01/2021,20210143982
08/11/2019,20210144178
20/01/2021,20210144149
11/11/2019,20210144158
05/11/2020,20210144530
08/11/2019,20210142431
15/01/2021,20210142405
07/11/2019,20210141847
31/07/2018,11005666
03/09/2019,11005290
30/06/2017,11005665
30/06/2020,11003514
26/03/2020,11004101
19/02/2018,11005653
26/10/2016,11004130
09/05/2018,11004044
15/08/2019,11005812
26/05/2017,11004028
28/06/2019,11005844
05/11/2018,11001379
20/05/2020,11004070
23/05/2019,11003646
31/10/2018,11004139
23/05/2018,11005646
22/03/2019,11004565
29/06/2018,11005664
20/04/2018,11003799
03/05/2019,11003771
30/10/2020,11004088
02/05/2019,11003791
04/06/2019,11003523
05/02/2020,11003433
02/02/2018,11005889
24/02/2017,20210135854
02/03/2018,20210135865
06/07/2018,20210135932
20/05/2019,20210132928
13/01/2021,20210135848
15/01/2019,20210133735
28/02/2019,20210135867
03/05/2019,20210136068
28/02/2019,20210135880
12/01/2021,20210133359
12/01/2021,20210133702
02/05/2019,20210133333
02/01/2021,20210133833
02/07/2019,20210130075
02/11/2020,20210133155
31/10/2019,20210133729
01/11/2019,20210133182
30/10/2019,20210136071
12/05/2020,20210135889
08/10/2020,20210133713
04/11/2019,20210133721
30/10/2019,20210133896
08/01/2021,20210131172
02/11/2020,20210135866
13/07/2020,20210133747
06/11/2019,20210132826
03/09/2020,20210133079
06/11/2019,20210133209
04/12/2020,20210133670
02/11/2020,20210133732
05/11/2020,20210134434
30/10/2019,20210133699
29/10/2020,20210133724
04/11/2020,20210136576
09/10/2020,20210133700
12/10/2020,20210133701
29/10/2020,20210133875
14/01/2021,20210135841
31/10/2019,20210135856
04/11/2020,20210135947
05/11/2019,20210135862
31/10/2019,20210135876
30/10/2019,20210135843
31/10/2019,20210135844
31/10/2019,20210135845
31/10/2019,20210135846
04/11/2019,20210135847
06/11/2019,20210133197
06/11/2020,20210133301
31/10/2019,20210135888
06/11/2019,20210132912
06/07/2020,20210133790
26/07/2019,10999061
22/10/2018,10999063
09/09/2019,10997142
19/08/2019,10999317
18/09/2018,10997620
08/07/2019,10999060
14/05/2019,10996854
29/11/2018,10997125
29/01/2019,10999059
15/05/2018,10997150
10/12/2019,10999382
24/04/2019,10999276
09/10/2018,10997159
31/01/2020,10999283
02/07/2020,10999387
24/12/2019,10999351
02/01/2019,10999077
21/01/2020,10997551
19/03/2020,10999295
28/05/2020,10999075
21/07/2020,10999260
23/04/2018,10999262
10/04/2018,20210124731
25/09/2020,20210126826
15/03/2018,20210125083
17/06/2019,20210124406
07/08/2020,20210126772
29/03/2019,20210124722
18/01/2019,20210125278
30/04/2019,20210126794
22/10/2020,20210126800
25/11/2019,20210126923
25/06/2019,20210125158
05/01/2021,20210125163
07/01/2021,20210125282
28/10/2020,20210126867
28/10/2020,20210124734
31/12/2020,20210126792
30/12/2020,20210126797
30/12/2020,20210126791
28/10/2020,20210126793
19/12/2019,20210125284
23/10/2019,20210126779
23/10/2020,20210124760
23/10/2019,20210125184
14/10/2020,20210126769
29/10/2019,20210126771
14/10/2020,20210126796
03/09/2020,20210124730
04/06/2020,20210124732
29/10/2019,20210126787
25/11/2020,20210124941
27/10/2020,20210126777
23/02/2018,10992649
06/03/2018,10992478
01/12/2019,10992549
21/06/2019,10990963
29/04/2019,10990438
27/11/2017,10990982
22/05/2018,10992454
01/08/2017,10990687
23/05/2019,10992469
07/08/2019,10990952
16/01/2019,10992458
16/01/2019,10992676
14/08/2018,10992455
09/10/2018,10992456
18/02/2020,10991189
27/02/2020,10991045
14/04/2020,10992460
22/04/2020,10990563
18/02/2019,10992677
27/02/2019,10992681
12/05/2020,10991463
28/05/2020,10990705
30/11/2017,10990693
05/03/2020,10990584
09/04/2018,20210119767
21/05/2019,20210117139
03/06/2019,20210117671
30/12/2020,20210118056
29/12/2020,20210119801
13/03/2019,20210119778
15/08/2018,20210119821
30/12/2020,20210117960
30/12/2020,20210118087
17/04/2019,20210117933
30/12/2020,20210117925
28/12/2020,20210119774
30/12/2020,20210118072
10/01/2019,20210117981
14/10/2020,20210118025
31/03/2019,20210119770
10/04/2018,20210118005
10/04/2018,20210118532
18/04/2019,20210119785
25/04/2018,20210120425
09/05/2019,20210117410
20/05/2019,20210117417
12/06/2019,20210117936
21/06/2019,20210120125
28/10/2020,20210119805
20/10/2020,20210118052
28/10/2020,20210119806
30/12/2020,20210117966
30/12/2020,20210117971
16/10/2019,20210117385
17/10/2019,20210117916
15/10/2020,20210119771
22/10/2019,20210119796
29/12/2020,20210120085
29/12/2020,20210119959
16/10/2020,20210118178
05/10/2020,20210119776
08/12/2020,20210117395
16/10/2019,20210117381
21/10/2019,20210117938
18/10/2019,20210117919
16/10/2020,20210119781
23/09/2020,20210119764
25/10/2019,20210120083
20/10/2019,20210119768
18/10/2019,20210119804
18/10/2019,20210119807
21/10/2020,20210120018
18/10/2019,20210119994
17/10/2019,20210117909
28/12/2020,20210117471
16/10/2019,20210117404
16/10/2019,20210117408
16/10/2019,20210117474
19/10/2020,20210118051
29/09/2020,20210118265
24/12/2020,20210117157
18/10/2019,20210117896
18/10/2019,20210117910
21/10/2019,20210114472
19/08/2016,10984327
03/12/2019,10983781
12/08/2016,10984413
22/12/2016,10984913
18/09/2017,10984494
08/09/2020,10983221
19/12/2019,10984395
28/01/2018,10984128
27/12/2018,10985910
19/03/2017,10984483
23/01/2020,10985929
06/10/2017,10984134
03/07/2018,10986177
16/05/2018,10985907
30/09/2019,10984492
30/04/2018,10986097
19/09/2019,10984412
01/11/2018,10984402
15/11/2018,10984410
07/12/2018,10984490
22/05/2019,10984106
18/05/2020,10984417
13/03/2019,10981016
13/01/2021,10986080
27/06/2019,10984474
04/03/2020,10986184
25/11/2020,10983958
05/01/2021,10984400
23/11/2018,20210112023
30/03/2017,20210111900
22/12/2020,20210111890
23/10/2020,20210110493
23/10/2020,20210109825
10/04/2019,20210108611
24/06/2019,20210110883
21/12/2020,20210110474
16/02/2019,20210109920
22/12/2020,20210111868
13/04/2018,20210106920
22/12/2020,20210110555
21/12/2020,20210109936
21/12/2020,20210110497
15/10/2019,20210110004
15/10/2019,20210109919
09/10/2020,20210110338
15/10/2019,20210110381
29/10/2020,20210110494
02/07/2020,20210110384
09/10/2020,20210111866
08/12/2020,20210110605
14/10/2019,20210110496
11/10/2019,20210109534
14/10/2020,20210109815
09/10/2019,20210109797
09/10/2020,20210110360
19/12/2020,20210110342
14/10/2019,20210110049
15/10/2019,20210110047
12/10/2020,20210110108
11/10/2019,20210112087
30/09/2020,20210110722
15/10/2019,20210111979
10/10/2019,20210109902
10/10/2019,20210109916
10/10/2019,20210109917
15/10/2019,20210110923
01/07/2020,20210110390
11/10/2019,20210110423
15/10/2020,20210110386
15/09/2020,20210110406
13/10/2020,20210110382
10/07/2020,20210110387
02/07/2019,10977649
14/08/2019,10979418
04/11/2019,10979419
26/10/2018,10979229
12/09/2019,10980155
21/09/2018,10977629
17/04/2019,10977887
18/03/2019,10977135
14/06/2018,10977626
20/07/2020,10977362
04/02/2019,10979498
08/10/2018,10977687
18/07/2019,10977658
08/03/2018,10977960
16/04/2018,10979476
09/07/2018,10979445
06/03/2020,10977114
24/07/2019,10979214
10/08/2018,10977375
21/09/2018,10979452
17/10/2019,10979227
11/09/2019,10979414
19/12/2018,10979213
06/03/2020,10979233
13/03/2019,10979218
17/03/2020,10979557
22/08/2019,10977232
10/06/2020,10977645
30/11/2020,10979230
04/05/2016,10979410
27/07/2015,10977742
21/02/2019,20210103904
03/09/2020,20210105239
09/07/2018,20210103873
16/10/2020,20210105133
30/09/2020,20210103686
20/11/2020,20210105282
23/11/2020,20210105177
11/08/2020,20210103603
03/10/2019,20210103482
04/10/2019,20210105608
07/10/2019,20210105144
04/10/2019,20210105148
07/10/2019,20210103578
02/10/2020,20210103923
08/10/2019,20210103921
29/09/2020,20210103938
03/09/2020,20210103989
15/10/2020,20210104304
10/12/2020,20210103984
04/10/2019,20210104326
03/10/2019,20210105131
05/10/2020,20210105142
29/10/2019,20210103581
08/11/2019,20210103582
08/10/2019,20210104054
02/10/2019,20210105224
02/10/2019,20210105246
07/02/2017,10972281
20/06/2016,10972448
02/11/2017,10972287
22/06/2017,10970302
18/04/2019,10972282
07/01/2020,10970615
10/09/2018,10972269
11/09/2019,10972478
01/04/2019,10972568
07/06/2018,10972279
02/06/2020,10972255
12/10/2018,10970717
12/08/2019,10972254
05/11/2018,10972463
18/06/2018,10970669
12/07/2018,10970685
20/07/2018,10972942
01/08/2019,10972479
09/08/2018,10970766
29/08/2018,10972274
12/09/2018,10970411
26/09/2018,10970407
30/09/2019,10970781
09/10/2018,10972280
03/11/2018,10970307
30/01/2019,10972901
29/03/2019,10970180
17/07/2018,10972275
20/05/2014,10970684
29/01/2020,10972475
11/06/2018,20210099299
19/12/2017,20210097795
21/09/2018,20210094436
16/10/2020,20210099304
17/01/2019,20210098988
14/12/2020,20210097196
02/10/2020,20210097124
14/08/2019,20210097043
11/04/2019,20210097532
28/09/2020,20210097983
30/09/2020,20210099293
11/12/2020,20210099535
10/05/2019,20210097602
21/05/2019,20210097059
11/12/2020,20210099280
25/09/2020,20210099315
05/12/2020,20210095984
17/06/2020,20210096705
25/05/2020,20210096757
26/09/2019,20210099313
25/09/2020,20210099283
30/09/2019,20210099456
30/10/2020,20210099347
25/09/2020,20210097872
04/12/2019,20210097609
24/09/2020,20210097745
30/11/2020,20210098096
27/09/2020,20210097510
10/09/2020,20210097528
02/10/2019,20210099312
30/09/2020,20210097198
11/12/2020,20210097610
25/09/2020,20210098092
28/09/2020,20210099311
11/12/2020,20210099284
12/06/2020,20210099309
30/09/2019,20210099875
01/07/2020,20210099431
23/09/2020,20210099772
01/10/2020,20210097508
27/09/2019,20210097463
26/09/2019,20210097484
28/09/2020,20210097061
27/09/2019,20210097029
31/01/2014,10963482
21/05/2015,10963881
27/12/2017,10963867
29/10/2019,10965632
14/07/2016,10963869
11/10/2017,10963400
06/11/2019,10964060
27/09/2019,10965445
22/04/2019,10965713
27/09/2019,10965446
24/04/2020,10964142
21/05/2020,10965661
03/08/2018,10965466
24/08/2018,10964145
15/01/2019,10962965
24/08/2020,10965460
02/11/2018,10965472
18/12/2018,10964141
06/03/2020,10963453
31/01/2020,10963854
05/02/2019,10963173
04/05/2020,10963542
08/03/2019,10965527
10/01/2020,10963786
03/05/2018,10965448
31/08/2020,10965461
30/05/2018,10963568
02/10/2018,10963582
01/12/2020,20210089300
07/12/2020,20210090076
06/04/2018,20210090072
04/12/2020,20210090037
28/07/2017,20210089683
16/07/2018,20210091934
03/12/2020,20210090185
13/12/2018,20210087481
16/02/2018,20210089676
21/02/2019,20210090108
26/02/2018,20210091994
25/03/2019,20210089356
11/04/2017,20210091924
10/04/2019,20210092110
01/12/2020,20210091006
20/11/2020,20210092187
28/01/2019,20210089673
25/09/2019,20210092135
04/12/2020,20210090036
02/12/2020,20210089677
06/03/2020,20210089515
19/09/2019,20210092127
04/12/2020,20210090189
04/02/2020,20210090243
25/09/2019,20210091957
19/11/2020,20210092114
16/09/2020,20210086792
17/09/2020,20210089044
11/09/2020,20210089028
11/09/2020,20210086790
14/09/2020,20210089320
25/08/2020,20210089018
21/08/2020,20210089024
01/09/2020,20210089025
18/09/2020,20210090439
11/09/2020,20210086765
18/09/2020,20210090440
27/08/2020,20210086788
25/08/2020,20210086766
18/09/2020,20210092185
24/09/2019,20210091960
24/09/2019,20210089514
23/09/2020,20210089516
30/11/2019,20210089497
24/09/2019,20210091939
24/09/2019,20210091920
24/09/2019,20210091919
20/09/2019,20210091925
25/09/2019,20210091926
03/12/2020,20210086084
17/09/2020,20210089637
25/09/2019,20210090081
04/09/2020,20210089422
13/07/2020,20210090091
25/09/2019,20210090166
17/11/2020,20210089653
20/07/2016,10956614
24/08/2020,10956542
15/08/2018,10956910
10/10/2018,10958418
14/05/2020,10958438
18/12/2017,10958417
18/12/2017,10958628
28/12/2017,10958436
02/02/2018,10956075
29/06/2018,10956931
02/03/2020,10958663
22/10/2018,10958419
31/07/2020,10958780
20/11/2018,10958421
20/11/2018,10958420
28/01/2020,10956444
31/01/2020,10956903
30/07/2020,10958440
16/05/2019,10958637
31/07/2020,10958443
19/08/2019,10956490
14/02/2019,10957416
12/06/2018,10956582
11/08/2017,10956973
11/11/2020,10959349
14/10/2019,10956204
24/11/2020,20210083953
26/09/2017,20210081938
11/06/2018,20210083856
07/06/2018,20210081546
11/12/2018,20210084497
17/04/2018,20210081404
05/06/2018,20210083852
05/07/2018,20210081185
09/10/2020,20210081557
16/07/2018,20210081216
30/05/2018,20210082045
13/11/2020,20210084105
18/02/2019,20210081930
01/12/2020,20210084005
27/11/2018,20210082033
12/11/2020,20210080344
03/11/2020,20210080441
28/09/2020,20210081936
13/12/2018,20210081400
11/04/2018,20210083871
23/04/2019,20210081516
27/03/2019,20210083872
30/11/2020,20210084023
25/11/2020,20210084174
12/12/2019,20210081403
12/12/2019,20210081373
12/12/2019,20210081396
12/12/2019,20210081129
25/11/2020,20210084101
22/04/2020,20210083849
